FID,id,site_id,country,owner,area_name,status,farmtype,prod_method,prod_stage,purpose,species,position_info,point_def,distance_to_shore_m,costal_inland,the_geom,eurostatcode,species_group,species_name,speciesid,x,y
shellfish.5163,1693,NW_0053,Norway,HOEM  MAGNE CATHRINUS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,54.52103306,At sea,POINT (10.111743 63.9235330000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,10.111743,63.9235330000001
shellfish.5164,1694,NW_0054,Norway,SNADDER OG SNASKUM AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,196.72346346,At sea,POINT (10.141533 63.937483),MUS,Mussels,Blue mussels - Mytilus edulis,127,10.141533,63.937483
shellfish.5165,1695,NW_0055,Norway,NORGESKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,177.00104918,At sea,POINT (10.1838320000001 63.9423530000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,10.1838320000001,63.9423530000001
shellfish.5166,1696,NW_0056,Norway,SNADDER OG SNASKUM AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,130.48770186,At sea,POINT (10.0368500000001 63.9258),MUS,Mussels,Blue mussels - Mytilus edulis,127,10.0368500000001,63.9258
shellfish.5167,1697,NW_0057,Norway,NORGESKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,138.4652403,At sea,POINT (10.2093630000001 63.9360350000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,10.2093630000001,63.9360350000001
shellfish.5168,1698,NW_0058,Norway,VERRASUNDET SKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,29.5942846,At sea,POINT (10.738733 63.84763),MUS,Mussels,Blue mussels - Mytilus edulis,127,10.738733,63.84763
shellfish.5169,1699,NW_0059,Norway,VERRASUNDET SKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,27.86979393,At sea,POINT (10.9087670000001 63.8910670000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,10.9087670000001,63.8910670000001
shellfish.5173,1703,NW_0067,Norway,NORGESKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,170.54331203,At sea,POINT (12.6403500000001 65.662383),MUS,Mussels,Blue mussels - Mytilus edulis,127,12.6403500000001,65.662383
shellfish.5174,1704,NW_0068,Norway,FOSEN SKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,195.71581198,At sea,POINT (9.98315000000002 63.8923830000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,9.98315000000002,63.8923830000001
shellfish.5175,1705,NW_0069,Norway,NORGESKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,104.99482838,At sea,POINT (12.7598330000001 66.0175),MUS,Mussels,Blue mussels - Mytilus edulis,127,12.7598330000001,66.0175
shellfish.5178,1708,NW_0072,Norway,SNADDER OG SNASKUM AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,286.79329917,At sea,POINT (11.5860000000001 64.57665),MUS,Mussels,Blue mussels - Mytilus edulis,127,11.5860000000001,64.57665
shellfish.5181,1711,NW_0075,Norway,ARIEL SEAFOOD AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,67.73072829,At sea,POINT (5.44221800000003 61.3728380000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,5.44221800000003,61.3728380000001
shellfish.5182,1712,NW_0076,Norway,NAMSENSKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,184.65286039,At sea,POINT (11.1968000000001 64.4594670000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,11.1968000000001,64.4594670000001
shellfish.5186,1717,NW_0082,Norway,NAMSENSKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,71.51423423,At sea,POINT (11.2159830000001 64.465333),MUS,Mussels,Blue mussels - Mytilus edulis,127,11.2159830000001,64.465333
shellfish.5187,1718,NW_0085,Norway,NUBDAL  ØYSTEIN,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,40.39981444,At sea,POINT (11.1949500000001 64.5858000000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,11.1949500000001,64.5858000000001
shellfish.5188,1719,NW_0086,Norway,NUBDAL  ØYSTEIN,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,39.65612929,At sea,POINT (11.2020000000001 64.5827),MUS,Mussels,Blue mussels - Mytilus edulis,127,11.2020000000001,64.5827
shellfish.5189,1720,NW_0089,Norway,AAKERØY  ROLV JOHAN,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,270.27495992,At sea,POINT (12.242717 65.8884170000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,12.242717,65.8884170000001
shellfish.5190,1721,NW_0090,Norway,NORGESKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,49.9159208,At sea,POINT (12.80755 66.0218330000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,12.80755,66.0218330000001
shellfish.5191,1722,NW_0091,Norway,NORGESKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,109.67400679000001,At sea,POINT (12.877375 66.0328490000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,12.877375,66.0328490000001
shellfish.5192,1723,NW_0093,Norway,NISTAD  EIRIK,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,15.71377181,At sea,POINT (5.34919100000008 61.3514970000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,5.34919100000008,61.3514970000001
shellfish.5193,1724,NW_0094,Norway,AARSAND  ARILD,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,105.15279701,At sea,POINT (12.156933 65.045867),MUS,Mussels,Blue mussels - Mytilus edulis,127,12.156933,65.045867
shellfish.5194,1725,NW_0095,Norway,AARSAND  ARILD,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,11.18467513,At sea,POINT (12.1407 65.0466670000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,12.1407,65.0466670000001
shellfish.5195,1726,NW_0096,Norway,AARSAND  ARILD,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,61.05136344,At sea,POINT (12.127867 65.0465500000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,12.127867,65.0465500000001
shellfish.5197,1728,NW_0098,Norway,ARIEL SEAFOOD AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,94.561595,At sea,POINT (5.36556100000007 61.3717080000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,5.36556100000007,61.3717080000001
shellfish.5198,1729,NW_0099,Norway,NORGESKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,7.62712225,At sea,POINT (12.7263170000001 65.4562330000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,12.7263170000001,65.4562330000001
shellfish.5199,1730,NW_0100,Norway,NORGESKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,116.22589437,At sea,POINT (12.535 65.446017),MUS,Mussels,Blue mussels - Mytilus edulis,127,12.535,65.446017
shellfish.5202,1733,NW_0103,Norway,SNADDER OG SNASKUM AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,241.51215603,At sea,POINT (11.5627500000001 64.5711000000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,11.5627500000001,64.5711000000001
shellfish.5204,1737,NW_0107,Norway,HOELFELDT  LUND PER CHR,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,209.06758896,At sea,POINT (8.43085000000002 58.27385),MUS,Mussels,Blue mussels - Mytilus edulis,127,8.43085000000002,58.27385
shellfish.5206,1742,NW_0111,Norway,LERØY OCEAN HARVEST AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,66.18166319,At sea,POINT (6.76493300000004 60.4714500000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,6.76493300000004,60.4714500000001
shellfish.5207,1743,NW_0112,Norway,NORGESKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,175.99596866,At sea,POINT (11.3418 64.4527000000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,11.3418,64.4527000000001
shellfish.5208,1744,NW_0114,Norway,ARIEL SEAFOOD AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,94.21292995,At sea,POINT (5.41763600000007 61.3748880000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,5.41763600000007,61.3748880000001
shellfish.5209,1745,NW_0115,Norway,BINDAL SJØMAT COMPANI AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,61.44913411,At sea,POINT (12.392213 65.1841440000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,12.392213,65.1841440000001
shellfish.5210,1747,NW_0116,Norway,SNADDER OG SNASKUM AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,72.12111485,At sea,POINT (11.440033 64.6048170000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,11.440033,64.6048170000001
shellfish.5211,1748,NW_0120,Norway,SNADDER OG SNASKUM AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,182.66983773,At sea,POINT (11.3890500000001 64.6198830000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,11.3890500000001,64.6198830000001
shellfish.5212,1749,NW_0121,Norway,SAFJORD SKJELL DA,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,29.36709798,At sea,POINT (6.24969000000004 60.4048030000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,6.24969000000004,60.4048030000001
shellfish.5213,1753,NW_0126,Norway,SNADDER OG SNASKUM AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,138.34465892,At sea,POINT (11.4177330000001 64.622733),MUS,Mussels,Blue mussels - Mytilus edulis,127,11.4177330000001,64.622733
shellfish.5216,1756,NW_0129,Norway,NORWEGIAN MUSSEL COMPANY AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,367.16981916,At sea,POINT (10.041883 59.013383),MUS,Mussels,Blue mussels - Mytilus edulis,127,10.041883,59.013383
shellfish.5218,1758,NW_0131,Norway,VERRASUNDET SKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,139.01230994,At sea,POINT (11.0576830000001 63.966817),MUS,Mussels,Blue mussels - Mytilus edulis,127,11.0576830000001,63.966817
shellfish.5224,1767,NW_0138,Norway,SNADDER OG SNASKUM AS,n.a.,Active,Mussels,n.a.,Other,Commercial,Blue mussel,Original,Farm,1440.42384748,At sea,POINT (9.94883300000004 63.580633),MUS,Mussels,Blue mussels - Mytilus edulis,127,9.94883300000004,63.580633
shellfish.5229,1774,NW_0143,Norway,NORGESKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,188.60899825,At sea,POINT (12.9200000000001 66.0325330000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,12.9200000000001,66.0325330000001
shellfish.5230,1775,NW_0144,Norway,NORGESKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,196.08344331,At sea,POINT (12.95525 66.05055),MUS,Mussels,Blue mussels - Mytilus edulis,127,12.95525,66.05055
shellfish.5232,1778,NW_0148,Norway,NORGESKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,94.15177261,At sea,POINT (13.5433 66.206017),MUS,Mussels,Blue mussels - Mytilus edulis,127,13.5433,66.206017
shellfish.5234,1780,NW_0150,Norway,NORGESKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,300.46773835,At sea,POINT (9.92425000000003 63.916883),MUS,Mussels,Blue mussels - Mytilus edulis,127,9.92425000000003,63.916883
shellfish.5235,1781,NW_0151,Norway,NORGESKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,202.48983363,At sea,POINT (12.5810500000001 65.826333),MUS,Mussels,Blue mussels - Mytilus edulis,127,12.5810500000001,65.826333
shellfish.5236,1782,NW_0152,Norway,NORGESKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,119.41164603,At sea,POINT (12.6219830000001 65.860867),MUS,Mussels,Blue mussels - Mytilus edulis,127,12.6219830000001,65.860867
shellfish.5237,1783,NW_0153,Norway,NORGESKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,392.251668,At sea,POINT (10.004267 63.9530330000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,10.004267,63.9530330000001
shellfish.5238,1784,NW_0154,Norway,NORGESKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,63.93541118,At sea,POINT (12.67965 66.0353500000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,12.67965,66.0353500000001
shellfish.5239,1785,NW_0155,Norway,NORGESKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,446.61265819,At sea,POINT (11.3555670000001 64.448517),MUS,Mussels,Blue mussels - Mytilus edulis,127,11.3555670000001,64.448517
shellfish.5240,1786,NW_0156,Norway,NORGESKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,681.59254989,At sea,POINT (10.7042670000001 63.549517),MUS,Mussels,Blue mussels - Mytilus edulis,127,10.7042670000001,63.549517
shellfish.5241,1714,NW_0157,Norway,NAMSENSKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,127.54562714,At sea,POINT (11.2545500000001 64.4895670000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,11.2545500000001,64.4895670000001
shellfish.5253,1790,NW_0170,Norway,NORGESKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,407.4178421,At sea,POINT (9.91390000000007 63.899033),MUS,Mussels,Blue mussels - Mytilus edulis,127,9.91390000000007,63.899033
shellfish.5254,1789,NW_0171,Norway,NORGESKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,321.6646392,At sea,POINT (9.94373300000007 63.9034),MUS,Mussels,Blue mussels - Mytilus edulis,127,9.94373300000007,63.9034
shellfish.5255,1788,NW_0172,Norway,LISTERSKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,223.4374546,At sea,POINT (6.79265000000004 58.2511670000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,6.79265000000004,58.2511670000001
shellfish.5256,1787,NW_0174,Norway,NORGESKJELL AS,n.a.,Active,Mussels,n.a.,Grow out for human consumption,Commercial,Blue mussel,Original,Farm,699.2413685,At sea,POINT (10.0154170000001 63.9508670000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,10.0154170000001,63.9508670000001
shellfish.5262,25,UK_0079,United Kingdom,Muckairn Mussels,n.a.,Inactive,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,141.43921859,At sea,POINT (-5.30092878899995 56.456877262),MUS,Mussels,Blue mussels - Mytilus edulis,127,-5.30092878899995,56.456877262
shellfish.5263,26,UK_0080,United Kingdom,Loch Fyne Oysters Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,261.66316119,At sea,POINT (-6.88188928399995 58.18865221),MUS,Mussels,Blue mussels - Mytilus edulis,127,-6.88188928399995,58.18865221
shellfish.5264,28,UK_0082,United Kingdom,Celtic Sea Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,1140.74991596,At sea,POINT (-6.12140213699996 56.355869118),MUS,Mussels,Blue mussels - Mytilus edulis,127,-6.12140213699996,56.355869118
shellfish.5265,29,UK_0083,United Kingdom,Loch Laxford Shellfish Ltd.,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,181.68537058,At sea,POINT (-5.06990225399994 58.3997314310001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-5.06990225399994,58.3997314310001
shellfish.5266,30,UK_0084,United Kingdom,Celtic Sea Ltd,n.a.,Inactive,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,139.09033327,At sea,POINT (-5.25472682299994 56.4482098570001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-5.25472682299994,56.4482098570001
shellfish.5267,31,UK_0085,United Kingdom,Shetland Mussels Ltd,n.a.,Active,Mussels,Long Lines,Hatchery,n.a.,Common mussel,Original,Farm,212.94862119,At sea,POINT (-1.37775612799993 60.2938941780001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.37775612799993,60.2938941780001
shellfish.5268,32,UK_0086,United Kingdom,Loch Laxford Shellfish Ltd.,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,185.11883615,At sea,POINT (-4.99807169199994 58.259441726),MUS,Mussels,Blue mussels - Mytilus edulis,127,-4.99807169199994,58.259441726
shellfish.5269,33,UK_0087,United Kingdom,Loch Laxford Shellfish Ltd.,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,431.22572245,At sea,POINT (-4.70416762199994 58.4744725830001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-4.70416762199994,58.4744725830001
shellfish.5271,40,UK_0095,United Kingdom,Blueshell Mussels Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,141.43117987,At sea,POINT (-1.46640150099995 60.515154185),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.46640150099995,60.515154185
shellfish.5272,42,UK_0097,United Kingdom,David Ross,n.a.,Inactive,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,122.10810357,At sea,POINT (-5.02645268299995 58.4519910760001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-5.02645268299995,58.4519910760001
shellfish.5273,44,UK_0099,United Kingdom,Unst Shellfish,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,213.51373316,At sea,POINT (-0.818282865999947 60.757917379),MUS,Mussels,Blue mussels - Mytilus edulis,127,-0.818282865999947,60.757917379
shellfish.5274,48,UK_0103,United Kingdom,Loch Fyne Oysters Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,159.73942619,At sea,POINT (-6.82282658399993 58.2052956300001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-6.82282658399993,58.2052956300001
shellfish.5275,49,UK_0104,United Kingdom,C&A Thomason Ltd,n.a.,Active,Mussels,Long Lines,"Grow out for human consumption, Nursery",n.a.,Common mussel,Original,Farm,156.64595003,At sea,POINT (-1.05434615499996 60.6556355370001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.05434615499996,60.6556355370001
shellfish.5276,52,UK_0108,United Kingdom,Olnafirth Sea Farm Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,190.72540837,At sea,POINT (-1.29304328799998 60.3635060730001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.29304328799998,60.3635060730001
shellfish.5277,53,UK_0109,United Kingdom,Blueshell Mussels Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,66.10082988,At sea,POINT (-1.38248827099994 60.3307294730001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.38248827099994,60.3307294730001
shellfish.5278,54,UK_0111,United Kingdom,Suthra Voe Shellfish,n.a.,Active,Mussels,Long Lines,"Grow out for human consumption, Nursery",n.a.,Common mussel,Original,Farm,58.87172483,At sea,POINT (-1.40023387699995 60.350563976),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.40023387699995,60.350563976
shellfish.5279,55,UK_0112,United Kingdom,Eastvoe Shellfish,n.a.,Active,Mussels,Long Lines,"Grow out for human consumption, Nursery",n.a.,Common mussel,Original,Farm,263.10058901,At sea,POINT (-1.27839497599996 60.123687488),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.27839497599996,60.123687488
shellfish.5281,56,UK_0114,United Kingdom,Shetland Mussels Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,130.9410758,At sea,POINT (-1.56171648999998 60.1994526550001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.56171648999998,60.1994526550001
shellfish.5282,57,UK_0115,United Kingdom,Shetland Mussels Ltd,n.a.,Active,Mussels,Long Lines,Hatchery,n.a.,Common mussel,Original,Farm,144.89794041,At sea,POINT (-1.48618378699996 60.3006425780001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.48618378699996,60.3006425780001
shellfish.5283,58,UK_0116,United Kingdom,Shetland Mussels Ltd,n.a.,Active,Mussels,Long Lines,Hatchery,n.a.,Common mussel,Original,Farm,212.96507111,At sea,POINT (-1.52506114999994 60.2397313750001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.52506114999994,60.2397313750001
shellfish.5284,59,UK_0117,United Kingdom,Loch Fyne Oysters Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,168.6159683,At sea,POINT (-6.76652531899992 58.192122329),MUS,Mussels,Blue mussels - Mytilus edulis,127,-6.76652531899992,58.192122329
shellfish.5285,60,UK_0118,United Kingdom,Inactiverth Maven Marine Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,109.14752986,At sea,POINT (-1.38384232199996 60.3549784960001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.38384232199996,60.3549784960001
shellfish.5286,61,UK_0119,United Kingdom,Unst Shellfish,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,358.62113296,At sea,POINT (-0.842196503999958 60.756330017),MUS,Mussels,Blue mussels - Mytilus edulis,127,-0.842196503999958,60.756330017
shellfish.5287,62,UK_0120,United Kingdom,Seafield Mussels Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,229.78441644,At sea,POINT (-1.04689839699995 60.5981184940001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.04689839699995,60.5981184940001
shellfish.5288,63,UK_0121,United Kingdom,Eastvoe Shellfish,n.a.,Active,Mussels,Long Lines,"Grow out for human consumption, Nursery",n.a.,Common mussel,Original,Farm,14.24019473,At sea,POINT (-1.30933536899994 60.192991562),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.30933536899994,60.192991562
shellfish.5289,64,UK_0122,United Kingdom,Blueshell Mussels Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,209.19565266,At sea,POINT (-1.37252126599998 60.378270419),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.37252126599998,60.378270419
shellfish.5290,65,UK_0123,United Kingdom,Corben Ltd,n.a.,Inactive,Mussels,Long Lines,"Grow out for human consumption, Nursery",n.a.,Common mussel,Original,Farm,91.41458422,At sea,POINT (-5.17282469599996 56.478199637),MUS,Mussels,Blue mussels - Mytilus edulis,127,-5.17282469599996,56.478199637
shellfish.5292,68,UK_0126,United Kingdom,Fass Fern Mussels,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,350.64161776,At sea,POINT (-5.19614999999993 56.7742473490001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-5.19614999999993,56.7742473490001
shellfish.5293,69,UK_0127,United Kingdom,Seafield Mussels Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,323.66210277,At sea,POINT (-1.06854700499997 60.6072497800001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.06854700499997,60.6072497800001
shellfish.5294,70,UK_0128,United Kingdom,Arisaig Mussels,n.a.,Active,Mussels,Long Lines,"Grow out for human consumption, Nursery",n.a.,Common mussel,Original,Farm,27.92067648,At sea,POINT (-5.73629708099998 56.854524063),MUS,Mussels,Blue mussels - Mytilus edulis,127,-5.73629708099998,56.854524063
shellfish.5295,71,UK_0129,United Kingdom,Blaaskjell Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,303.46511996,At sea,POINT (-1.19761379599993 60.2632979810001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.19761379599993,60.2632979810001
shellfish.5296,73,UK_0131,United Kingdom,Blueshell Mussels Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,221.30790326,At sea,POINT (-1.42823793099996 60.5105070060001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.42823793099996,60.5105070060001
shellfish.5297,74,UK_0132,United Kingdom,Loch Fyne Oysters Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,358.90808373,At sea,POINT (-6.87960676599994 58.196836132),MUS,Mussels,Blue mussels - Mytilus edulis,127,-6.87960676599994,58.196836132
shellfish.5298,75,UK_0133,United Kingdom,Suthra Voe Shellfish,n.a.,Active,Mussels,Long Lines,"Grow out for human consumption, Nursery",n.a.,Common mussel,Original,Farm,138.69815415,At sea,POINT (-1.36049566099996 60.344093812),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.36049566099996,60.344093812
shellfish.5299,77,UK_0135,United Kingdom,Inactiverman Ross,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,102.91220402,At sea,POINT (-5.00089315299994 58.433720081),MUS,Mussels,Blue mussels - Mytilus edulis,127,-5.00089315299994,58.433720081
shellfish.5300,78,UK_0136,United Kingdom,Arisaig Mussels,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,145.2505701,At sea,POINT (-5.73442943599997 56.8851497620001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-5.73442943599997,56.8851497620001
shellfish.5301,79,UK_0137,United Kingdom,Loch Fyne Oysters Ltd,n.a.,Inactive,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,306.2769006,At sea,POINT (-6.93264261399997 58.1983917360001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-6.93264261399997,58.1983917360001
