FID,id,site_id,country,owner,area_name,status,farmtype,prod_method,prod_stage,purpose,species,position_info,point_def,distance_to_shore_m,costal_inland,the_geom,eurostatcode,species_group,species_name,speciesid,x,y
shellfish.5086,1486,IE_1079,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,305.64119478,At sea,POINT (-9.61119595999998 53.7895097430001),F53,Oysters,n.a.,128,-9.61119595999998,53.7895097430001
shellfish.5087,1485,IE_1080,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,251.48403391,At sea,POINT (-9.60609636399994 53.7904427970001),F53,Oysters,n.a.,128,-9.60609636399994,53.7904427970001
shellfish.5088,1484,IE_1081,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,89.91474766,At sea,POINT (-7.71637008199997 55.169079809),F53,Oysters,n.a.,128,-7.71637008199997,55.169079809
shellfish.5089,1482,IE_1082,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,133.6164795,At sea,POINT (-7.27879865599994 55.291441578),F53,Oysters,n.a.,128,-7.27879865599994,55.291441578
shellfish.5090,1481,IE_1083,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,341.70376166,At sea,POINT (-9.67217358399995 53.8824800290001),F53,Oysters,n.a.,128,-9.67217358399995,53.8824800290001
shellfish.5091,1480,IE_1084,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,120.50987563,At sea,POINT (-9.68798853399994 53.89114535),F53,Oysters,n.a.,128,-9.68798853399994,53.89114535
shellfish.5092,1428,IE_1086,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,68.40880142,At sea,POINT (-9.18588087999996 54.2085344170001),F53,Oysters,n.a.,128,-9.18588087999996,54.2085344170001
shellfish.5093,1493,IE_1087,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,210.27882275,At sea,POINT (-9.00810413699998 53.228417248),F53,Oysters,n.a.,128,-9.00810413699998,53.228417248
shellfish.5095,1363,IE_1090,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,71.9284994,At sea,POINT (-8.39282008499993 54.9453517050001),F53,Oysters,n.a.,128,-8.39282008499993,54.9453517050001
shellfish.5096,1362,IE_1091,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,79.56923579,At sea,POINT (-8.40097139199997 54.9412065710001),F53,Oysters,n.a.,128,-8.40097139199997,54.9412065710001
shellfish.5097,1320,IE_1092,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,547.14764125,At sea,POINT (-6.15308266999995 54.0360004980001),F53,Oysters,n.a.,128,-6.15308266999995,54.0360004980001
shellfish.5098,1304,IE_1093,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,57.5366478,At sea,POINT (-8.16943731799995 54.6377653770001),F53,Oysters,n.a.,128,-8.16943731799995,54.6377653770001
shellfish.5100,1269,IE_1095,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,337.93566061,At sea,POINT (-7.55536438099995 55.039612193),F53,Oysters,n.a.,128,-7.55536438099995,55.039612193
shellfish.5102,1635,IE_1097,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,90.39612737,At sea,POINT (-7.30237733199994 55.292155318),F53,Oysters,n.a.,128,-7.30237733199994,55.292155318
shellfish.5103,1456,IE_1098,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,195.88283045,At sea,POINT (-7.29137100399993 55.2955562490001),F53,Oysters,n.a.,128,-7.29137100399993,55.2955562490001
shellfish.5104,1505,IE_1099,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,48.16184192,At sea,POINT (-7.72137080299996 55.1716673820001),F53,Oysters,n.a.,128,-7.72137080299996,55.1716673820001
shellfish.5105,1264,IE_1100,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,242.29227079,At sea,POINT (-9.52935551799993 52.570807276),F53,Oysters,n.a.,128,-9.52935551799993,52.570807276
shellfish.5109,1509,IE_1108,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,454.80728369,At sea,POINT (-8.36810920899995 54.8951882260001),F53,Oysters,n.a.,128,-8.36810920899995,54.8951882260001
shellfish.5110,1508,IE_1109,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,728.46485071,At sea,POINT (-7.59564000499995 52.070969823),F53,Oysters,n.a.,128,-7.59564000499995,52.070969823
shellfish.5111,1491,IE_1110,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,50.33023313,At sea,POINT (-9.68280382099994 53.892720049),F53,Oysters,n.a.,128,-9.68280382099994,53.892720049
shellfish.5112,1506,IE_1111,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,56.44007004,At sea,POINT (-9.93908869799998 53.9652232650001),F53,Oysters,n.a.,128,-9.93908869799998,53.9652232650001
shellfish.5113,1492,IE_1112,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,754.54322932,At sea,POINT (-7.28682300299994 55.287083905),F53,Oysters,n.a.,128,-7.28682300299994,55.287083905
shellfish.5114,1504,IE_1113,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,83.18712998,At sea,POINT (-7.72815638599997 55.1762421110001),F53,Oysters,n.a.,128,-7.72815638599997,55.1762421110001
shellfish.5115,1503,IE_1114,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,51.54132756,At sea,POINT (-9.68554202899998 53.8840418980001),F53,Oysters,n.a.,128,-9.68554202899998,53.8840418980001
shellfish.5116,1502,IE_1115,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,61.61950222,At sea,POINT (-9.68372288499995 53.8832726850001),F53,Oysters,n.a.,128,-9.68372288499995,53.8832726850001
shellfish.5117,1501,IE_1116,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,93.82931401,At sea,POINT (-10.072764169 53.5080721730001),F53,Oysters,n.a.,128,-10.072764169,53.5080721730001
shellfish.5118,1499,IE_1117,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,277.26346921,At sea,POINT (-9.55381847999996 52.6505654210001),F53,Oysters,n.a.,128,-9.55381847999996,52.6505654210001
shellfish.5119,1498,IE_1118,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,90.6615632,At sea,POINT (-6.12805931299994 54.024271997),F53,Oysters,n.a.,128,-6.12805931299994,54.024271997
shellfish.5120,1497,IE_1119,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,700.83980493,At sea,POINT (-7.28597558099995 55.2874065510001),F53,Oysters,n.a.,128,-7.28597558099995,55.2874065510001
shellfish.5121,1496,IE_1120,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,371.14179279,At sea,POINT (-7.28336882599996 55.2899831610001),F53,Oysters,n.a.,128,-7.28336882599996,55.2899831610001
shellfish.5122,1495,IE_1121,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,173.16950086,At sea,POINT (-7.28097290499994 55.291403959),F53,Oysters,n.a.,128,-7.28097290499994,55.291403959
shellfish.5123,1494,IE_1122,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,66.94225832,At sea,POINT (-10.050883901 53.4584262980001),F53,Oysters,n.a.,128,-10.050883901,53.4584262980001
shellfish.5124,1507,IE_1124,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,197.66303031,At sea,POINT (-9.85104921399994 53.9859292960001),F53,Oysters,n.a.,128,-9.85104921399994,53.9859292960001
shellfish.5261,24,UK_0078,United Kingdom,Muckairn Mussels,n.a.,Active,Oysters,Rafts,Hatchery,n.a.,"Common mussel, Flat or native oyster, Pacific Oyster",Original,Farm,33.76002519,At sea,POINT (-5.30563232899993 56.454954),MUS,Mussels,Blue mussels - Mytilus edulis,127,-5.30563232899993,56.454954
shellfish.5337,129,UK_0190,United Kingdom,Celtic Sea Ltd,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,"Common mussel, Pacific Oyster",Original,Farm,164.34071769,At sea,POINT (-5.75232038899998 56.3909865750001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-5.75232038899998,56.3909865750001
shellfish.5380,261,UK_0250,United Kingdom,Charron Ltd,n.a.,Active,Oysters,Trestles or trays,Hatchery,n.a.,"Flat or native oyster, Pacific Oyster, Common mussel",Original,Farm,359.68048516,At sea,POINT (-5.23343085799996 57.847440088),MUS,Mussels,Blue mussels - Mytilus edulis,127,-5.23343085799996,57.847440088
shellfish.5436,342,UK_0332,United Kingdom,Tobermory Oysters,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,"Flat or native oyster, King scallop, Pacific Oyster, Common mussel",Original,Farm,110.80570682,At sea,POINT (-6.06100477899997 56.6249518050001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-6.06100477899997,56.6249518050001
shellfish.5531,5,UK_0091,United Kingdom,Ardencaple Oysters D.C.,n.a.,Inactive,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,10.5198532,Within the coastline,POINT (-5.61067950199993 56.3160754300001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.61067950199993,56.3160754300001
shellfish.5532,6,UK_0204,United Kingdom,Gometra Farm,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,Pacific Oyster,Original,Farm,29.21145118,Within the coastline,POINT (-6.30096878699993 56.4828675620001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-6.30096878699993,56.4828675620001
shellfish.5534,8,UK_0144,United Kingdom,Croggan Oysters,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,8.83248876,Within the coastline,POINT (-5.71579976299995 56.3821971020001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.71579976299995,56.3821971020001
shellfish.5535,9,UK_0282,United Kingdom,Traigh Mhor Oysters,n.a.,Active,Oysters,Rafts,"Grow out for human consumption, Nursery",n.a.,Pacific Oyster,Original,Farm,600.95245051,Within the coastline,POINT (-7.41090639099997 56.9901284140001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-7.41090639099997,56.9901284140001
shellfish.5536,10,UK_0143,United Kingdom,Creagan Oysters,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,32.84600788,Within the coastline,POINT (-5.29760711499995 56.549560209),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.29760711499995,56.549560209
shellfish.5537,11,UK_0161,United Kingdom,Kyle of Tongue Oysters Ltd,n.a.,Inactive,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,Pacific Oyster,Original,Farm,1405.41300874,Within the coastline,POINT (-4.43539653199997 58.5068135700001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-4.43539653199997,58.5068135700001
shellfish.5538,13,UK_0233,United Kingdom,Cowrie Associates Ltd,n.a.,Active,Oysters,Trestles or trays,Hatchery,n.a.,"Pacific Oyster, Flat or native oyster",Original,Farm,839.24665873,Within the coastline,POINT (-4.79992875699998 58.5568847170001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-4.79992875699998,58.5568847170001
shellfish.5539,14,UK_0242,United Kingdom,Kyle of Tongue Oysters Ltd,n.a.,Active,Oysters,Trestles or trays,Hatchery,n.a.,"Pacific Oyster, Flat or native oyster",Original,Farm,1520.10245197,Within the coastline,POINT (-4.41591997799998 58.498197098),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-4.41591997799998,58.498197098
shellfish.5542,24,UK_0078,United Kingdom,Muckairn Mussels,n.a.,Active,Oysters,Rafts,Hatchery,n.a.,"Common mussel, Flat or native oyster, Pacific Oyster",Original,Farm,33.76002519,At sea,POINT (-5.30563232899993 56.454954),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.30563232899993,56.454954
shellfish.5543,27,UK_0081,United Kingdom,Loch Fyne Oysters Ltd,n.a.,Inactive,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,50.42024054,At sea,POINT (-6.83784144699996 58.2029271660001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-6.83784144699996,58.2029271660001
shellfish.5544,34,UK_0088,United Kingdom,Traigh Mhor Oysters,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,"Pacific Oyster, Flat or native oyster",Original,Farm,113.73052428,At sea,POINT (-7.42452020099995 57.0156364530001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-7.42452020099995,57.0156364530001
shellfish.5546,36,UK_0090,United Kingdom,Kerrera Oysters,n.a.,Inactive,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,Pacific Oyster,Original,Farm,75.81656125,At sea,POINT (-5.50136002899995 56.411820839),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.50136002899995,56.411820839
shellfish.5547,38,UK_0093,United Kingdom,Seil Sound Shellfish,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,114.64007267,At sea,POINT (-5.58852679099994 56.3041325240001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.58852679099994,56.3041325240001
shellfish.5548,39,UK_0094,United Kingdom,Traigh Mhor Oysters,n.a.,Active,Oysters,Long Lines,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,48.32106848,At sea,POINT (-7.40250572099995 57.0003919010001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-7.40250572099995,57.0003919010001
shellfish.5549,41,UK_0096,United Kingdom,Traigh Mhor Oysters,n.a.,Active,Oysters,Rafts,"Grow out for human consumption, Nursery",n.a.,Pacific Oyster,Original,Farm,46.48461926,At sea,POINT (-7.34215438399997 57.0164883420001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-7.34215438399997,57.0164883420001
shellfish.5550,45,UK_0100,United Kingdom,The Caledonian Oyster Company,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,93.05522228,At sea,POINT (-5.59940399499993 56.282237937),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.59940399499993,56.282237937
shellfish.5552,50,UK_0105,United Kingdom,Benesther Shellfish,n.a.,Inactive,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,Pacific Oyster,Original,Farm,214.6285572,At sea,POINT (-3.05786480499995 59.0437864260001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-3.05786480499995,59.0437864260001
shellfish.5553,51,UK_0106,United Kingdom,Orkney Oysters,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,171.77923883,At sea,POINT (-2.95811763999995 59.341823581),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-2.95811763999995,59.341823581
shellfish.5554,72,UK_0130,United Kingdom,Blaaskjell Ltd,n.a.,Inactive,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,Pacific Oyster,Original,Farm,20.50932694,At sea,POINT (-1.19223708799996 60.2614695780001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-1.19223708799996,60.2614695780001
shellfish.5555,76,UK_0134,United Kingdom,Beauly Firth Oysters,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,7.07772751,At sea,POINT (-4.30468505499994 57.5029117020001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-4.30468505499994,57.5029117020001
shellfish.5556,80,UK_0138,United Kingdom,Isle of Ulva Oysters,n.a.,Inactive,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,100.41247392,At sea,POINT (-6.21507776599998 56.4705288260001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-6.21507776599998,56.4705288260001
shellfish.5557,81,UK_0139,United Kingdom,Isle of Ulva Oysters,n.a.,Inactive,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,34.43341145,At sea,POINT (-6.21993391599995 56.470363585),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-6.21993391599995,56.470363585
shellfish.5558,83,UK_0141,United Kingdom,Seil Sound Shellfish,n.a.,Inactive,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,207.83713678,At sea,POINT (-5.58946622799994 56.2969124480001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.58946622799994,56.2969124480001
shellfish.5559,85,UK_0145,United Kingdom,MacKenzie Oysters,n.a.,Inactive,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,16.83119055,At sea,POINT (-4.09357815499993 57.663828869),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-4.09357815499993,57.663828869
shellfish.5560,86,UK_0146,United Kingdom,MacKenzie Oysters,n.a.,Inactive,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,284.00260882,At sea,POINT (-4.10708168699995 57.665401569),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-4.10708168699995,57.665401569
shellfish.5561,93,UK_0153,United Kingdom,Assynt Oysters,n.a.,Inactive,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,79.10100158,At sea,POINT (-5.22776428499998 58.253841848),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.22776428499998,58.253841848
shellfish.5562,99,UK_0160,United Kingdom,Gigha Oysters,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,Pacific Oyster,Original,Farm,138.09635689,At sea,POINT (-5.73065727199997 55.6866845160001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.73065727199997,55.6866845160001
shellfish.5563,104,UK_0166,United Kingdom,Gigha Oysters,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,112.38427018,At sea,POINT (-5.73095115499996 55.7064581600001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.73095115499996,55.7064581600001
shellfish.5564,118,UK_0180,United Kingdom,Rangequest Oysters,n.a.,Active,Oysters,Long Lines,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,319.06414074,At sea,POINT (-6.10194673699993 56.4761228),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-6.10194673699993,56.4761228
shellfish.5565,120,UK_0182,United Kingdom,Lismore Shellfish,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,91.00091157,At sea,POINT (-5.45745450699997 56.5533033790001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.45745450699997,56.5533033790001
shellfish.5566,123,UK_0185,United Kingdom,Sound of Luing Bivalve Seafarm Ltd,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,52.06394326,At sea,POINT (-5.63103037899998 56.2066861010001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.63103037899998,56.2066861010001
shellfish.5567,129,UK_0190,United Kingdom,Celtic Sea Ltd,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,"Common mussel, Pacific Oyster",Original,Farm,164.34071769,At sea,POINT (-5.75232038899998 56.3909865750001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.75232038899998,56.3909865750001
shellfish.5568,135,UK_0196,United Kingdom,Traigh Mhor Oysters,n.a.,Active,Oysters,Rafts,Hatchery,n.a.,"Flat or native oyster, Pacific Oyster",Original,Farm,225.04607672,At sea,POINT (-7.37326470799997 57.0034540560001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-7.37326470799997,57.0034540560001
shellfish.5569,137,UK_0198,United Kingdom,Rubha Nan Ron Seafoods,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,Pacific Oyster,Original,Farm,59.03338037,At sea,POINT (-5.60152233499997 56.287570911),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.60152233499997,56.287570911
shellfish.5570,142,UK_0205,United Kingdom,Gometra Farm,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,Pacific Oyster,Original,Farm,61.3505095,At sea,POINT (-6.27152208999996 56.4811876200001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-6.27152208999996,56.4811876200001
shellfish.5571,161,UK_0224,United Kingdom,Cumbrae Oysters Ltd.,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,"Manilla Clam, Pacific Oyster",Original,Farm,263.51570014,At sea,POINT (-4.87102304399997 55.748470685),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-4.87102304399997,55.748470685
shellfish.5572,162,UK_0225,United Kingdom,Rubha Nan Ron Seafoods,n.a.,Inactive,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,Pacific Oyster,Original,Farm,13.74078037,At sea,POINT (-5.60177559899995 56.29026086),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.60177559899995,56.29026086
shellfish.5573,165,UK_0229,United Kingdom,G. & J. Archibald,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,"Pacific Oyster, Flat or native oyster",Original,Farm,153.2270319,At sea,POINT (-6.32189972799995 55.8507483990001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-6.32189972799995,55.8507483990001
shellfish.5574,249,UK_0236,United Kingdom,Kildalloig Farm Products,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,Pacific Oyster,Original,Farm,221.39321313,At sea,POINT (-5.55221727899993 55.4213376340001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.55221727899993,55.4213376340001
shellfish.5575,250,UK_0237,United Kingdom,Kildonan Bay Oysters,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,7.6138154,At sea,POINT (-6.12703707299994 56.8853685670001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-6.12703707299994,56.8853685670001
shellfish.5576,261,UK_0250,United Kingdom,Charron Ltd,n.a.,Active,Oysters,Trestles or trays,Hatchery,n.a.,"Flat or native oyster, Pacific Oyster, Common mussel",Original,Farm,359.68048516,At sea,POINT (-5.23343085799996 57.847440088),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.23343085799996,57.847440088
shellfish.5577,268,UK_0257,United Kingdom,Rangequest Oysters,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,6.68349133,At sea,POINT (-6.12937480699998 56.474312877),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-6.12937480699998,56.474312877
shellfish.5578,269,UK_0258,United Kingdom,Isle of Mull Oysters,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,64.05540642,At sea,POINT (-6.22306206099995 56.600662578),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-6.22306206099995,56.600662578
shellfish.5579,270,UK_0259,United Kingdom,Inverailort Estate,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,104.76528182,At sea,POINT (-5.67415262299994 56.8734528910001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.67415262299994,56.8734528910001
shellfish.5580,278,UK_0265,United Kingdom,The Caledonian Oyster Company,n.a.,Inactive,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,Pacific Oyster,Original,Farm,151.21851867,At sea,POINT (-5.38709369399993 56.458149629),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.38709369399993,56.458149629
shellfish.5582,283,UK_0271,United Kingdom,Ockran Oysters,n.a.,Active,Oysters,Trestles or trays,Hatchery,n.a.,"Pacific Oyster, Flat or native oyster",Original,Farm,96.76782303,At sea,POINT (-5.18280249799994 57.9421961250001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.18280249799994,57.9421961250001
shellfish.5583,293,UK_0283,United Kingdom,Arisaig Farms,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,392.36832422,At sea,POINT (-5.87802913599995 56.9077440200001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.87802913599995,56.9077440200001
shellfish.5584,294,UK_0284,United Kingdom,Arisaig Farms,n.a.,Inactive,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,Pacific Oyster,Original,Farm,79.06881423,At sea,POINT (-5.80702459299994 56.8883506810001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.80702459299994,56.8883506810001
shellfish.5585,297,UK_0288,United Kingdom,Labbett Family Farms Ltd,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,342.65035194,At sea,POINT (-5.55678961699994 55.7700763650001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.55678961699994,55.7700763650001
shellfish.5587,305,UK_0469,United Kingdom,C.W.C Brown Ltd,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,"Pacific Oyster, Flat or native oyster",Original,Farm,88.37573845,At sea,POINT (-1.29742290199994 60.2441095390001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-1.29742290199994,60.2441095390001
shellfish.5588,308,UK_0298,United Kingdom,Benesther Shellfish,n.a.,Inactive,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,"Pacific Oyster, Flat or native oyster",Original,Farm,502.26226748,At sea,POINT (-2.80973692799995 58.9422947850001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-2.80973692799995,58.9422947850001
